gender,age,income,member
M,-39.51673146586151,-57395.02204965308,
M,27.494488233510975,150453.24158502632,
F,192.46864407842835,149324.91726411768,
M,36.00072688381326,144363.81969899437,
F,177.53942210194845,4815.495867628688,
F,176.40052031791365,71209.97248702607,
M,219.4670879760348,-84535.67407404006,
M,49.812788294767856,-61634.97792916099,
M,127.33436165451562,113819.7464026431,
F,24.81030679475348,-130441.76198867656,
M,-3.335635616875148,-74596.55074861701,
M,22.62604338807266,197855.94666833736,
M,-63.50975854035377,59801.155632721406,
M,34.33643364963582,-60062.40947246477,
M,44.420974238343,-73997.63786450992,
F,165.16648629199867,40258.56174569166,
F,-82.00156540226932,-6835.322945188695,
F,68.90871394492068,-7744.858182500364,
M,-44.644084313414005,104514.03294846685,
M,-29.454909931973752,11570.581720736562,
M,113.06050506082853,104393.55227149284,
F,65.02507925617691,-156989.9778590171,
M,114.37279116544839,38041.86956830509,
M,73.86942863901415,-47761.7887807551,
F,-33.52324791126702,-290735.4298740317,
F,-7.541629757110307,-132545.86974990834,
F,145.8357091650732,42407.87615927645,
F,72.51232106988499,-52051.83284728584,
F,41.98973667649817,66343.55215195488,
F,-25.410358577617018,114829.7193618871,
M,-0.39558146412059614,-35647.23160814264,
M,-58.48944863791962,-140758.33086029862,
F,118.04080466273729,-37097.24245190156,
M,93.14784812612899,188493.90088397614,
M,-45.02132639915222,-161861.92372064196,
F,42.84421015264046,22147.35455453657,
M,69.96964220198655,105921.67791155979,
M,0.3048123301531547,232154.39498763997,
F,21.867121249831754,1020.1635884418756,
M,10.341561990985195,-50335.17444147874,
M,39.10020946687804,-18778.76718263013,
M,-0.1306418450729403,-103824.75093155968,
M,-38.16355964725908,-22796.900335393235,
F,-42.14895934696811,-254566.4683470991,
M,58.75130400150864,-73212.97570353013,
M,44.62353090911535,4091.8594259771126,
M,2.3793475466380976,-75517.31866542036,
M,57.17838677746807,161531.14055354655,
M,-30.268810911293812,-13286.944535569615,
F,68.36755037344516,-56890.42963577277,
F,70.81813074542677,138246.29817769447,
F,-82.10709554840756,106663.79463700003,
F,-73.95216384685185,106716.66583054286,
M,-18.425850071123833,-147301.28583078738,
F,-98.04181669641244,49438.97966607325,
M,153.24232267028918,57896.751462689776,
M,-21.921962577987735,-42243.55903977355,
M,-19.71040441399679,223420.4668189364,
M,19.574400066686522,97.8466181938129,
F,68.0238418996118,234132.97757731072,
F,8.043981829320964,-14948.727130268206,
M,20.120267345781993,-139981.81717624955,
F,36.91714682314077,-157461.6485874282,
F,137.3945632904107,111473.68855499556,
F,106.74163935612093,286622.71018716623,
F,38.44381674322271,78045.09208032905,
F,121.91573585084069,-9661.837112277957,
F,69.0864572117272,35343.28945956575,
F,91.03393422356005,54114.11506402986,
F,-15.391151751078887,11644.811931479238,
M,22.214984019227966,100527.4469963858,
F,-110.43114609625871,89222.97893436377,
M,-191.16848371084797,147854.20652590558,
M,-138.69002382732825,149235.99640320207,
M,127.55528288177067,59826.65265291921,
F,-150.34015357625773,9714.38887533767,
F,115.2915843017265,211345.4418248876,
M,-54.461265829572795,75138.0424975385,
M,129.9545316728013,78254.07379127125,
F,138.5324802071009,-3062.7456598314093,
M,-8.428175012609785,-47896.01025291227,
M,36.12052837458204,112115.14100505815,
M,145.4436568806101,-56758.22458666764,
M,136.7939049131386,-27659.679985596696,
F,132.77815730194513,118366.43666832775,
M,110.74579698419672,91478.18397288505,
F,218.36718441532216,279170.7926058704,
M,105.23081515790874,110123.74464743948,
M,23.59693649266443,171194.1571912411,
F,-93.7473448766905,99833.96987246395,
M,-210.3150583547351,46700.316724410484,
M,-176.2509924830675,-166952.10045897056,
M,81.17616093308726,70709.57745786312,
F,40.408680586752,-143552.2757420298,
F,-58.04133261695739,-38821.584182068065,
M,134.6928823045939,105781.03900947262,
F,121.34603044297616,96664.27343820097,
M,27.96713098007419,84397.97957572734,
M,55.5861371916821,185517.0843777495,
F,12.221229127167124,208915.79724770883,
F,-113.26755986489252,-64643.65824960334,
M,105.90581607581917,84086.24235085366,
M,127.03715263513601,103651.95592689728,
F,-14.135711380320409,55842.69811007928,
M,9.68344819486517,-95493.20081820352,
F,51.56634467621925,221886.90048038078,
M,31.458664347674706,154320.2129019232,
M,-69.41736796602756,76626.01420677417,
F,-64.93998732389154,87667.13382001783,
F,80.83366006587569,144328.73549264582,
F,26.26888575904547,205519.38705957273,
F,-100.91825858857645,111439.00254395104,
M,-72.93785896887456,-339250.5448884609,
M,-46.6140381022235,167314.34776972188,
M,58.72075758978285,119768.56857888459,
F,35.2362707306208,16912.865831790936,
M,-56.99947934904549,189790.98045781712,
F,-230.67159826392935,96357.03533183911,
M,132.11690126263738,-90986.33232635501,
F,66.01604173476288,-80755.2913950336,
M,164.04144604725533,45783.26090170191,
M,95.02792573270955,-191843.30984191192,
F,-20.736265661519916,-230298.33809537443,
M,15.656734702731207,390786.1387263525,
F,-112.22146661131174,34897.191385633545,
F,-26.720032428019287,-23342.246704508245,
F,27.553401701317213,-12820.939991694118,
M,192.20164022351986,339148.9791121235,
M,113.69206951135507,7452.485603313402,
F,125.80773550272592,121553.84931820004,
M,-42.32930489926642,205209.51477398738,
F,14.670345279849531,76336.90036276853,
M,9.879163830408036,84544.42799559899,
M,-1.916290073321111,-96960.28500128583,
M,19.17561293622544,33788.21158477584,
F,22.630246926945844,-58087.01996077069,
M,-64.56998948425363,128038.20014922897,
M,-76.21873505993959,19318.295134625747,
F,-45.81728204383459,-54493.1075109066,
F,64.85315787576056,-42186.447657047465,
M,117.94300042182304,-53495.965210900016,
F,84.41297123221696,-32349.0920874218,
F,74.39293834826542,45047.30234863283,
M,4.024242643138946,31627.609615552487,
F,-13.15138211782127,251507.2090021482,
F,98.22267791222214,214809.21425870288,
F,-68.19292672730873,231229.33780416503,
M,-39.08906051240349,84490.19335759358,
F,53.19605565215428,408804.66633710987,
M,-204.71661971412652,3676.5194420347652,
M,109.89544002119446,203626.08623713552,
M,-38.455418266125875,64128.639271024316,
M,64.38770107031505,226313.81867490502,
F,-5.382759473609475,-164208.74268326283,
M,-26.35109008825807,-21491.95834175132,
F,34.71782238371491,57342.6409311744,
F,67.00738382873494,-53409.36108865526,
F,-43.890213215463234,38382.16149152637,
M,-120.9189213791471,23660.002572977766,
M,172.27818019940028,-14450.241142354957,
F,-63.579993441975944,-127918.50543842177,
F,-23.308061130662722,129522.90905105548,
F,11.368115545171118,-14741.253427080846,
M,131.33018358632862,175813.9983708529,
F,27.036497226766755,90941.60835199076,
M,-33.84090278380569,-65605.9623660029,
F,52.40860255798536,124960.32290145708,
F,91.63814710116431,-123152.94287651195,
M,-38.18308807196678,82376.01768894485,
M,77.15663202811365,-66540.16679410919,
F,81.25651801663881,-31149.584895103908,
F,142.73525670798972,-100080.52369287428,
F,64.55435264795776,125320.15004873028,
M,69.498106593458,16006.377537696771,
M,-99.06716999073205,-105969.18618528938,
M,-192.33748672290724,-120340.26684835317,
M,43.68371604163657,-180493.03670779287,
F,-18.88265775508941,78453.83291054278,
M,-42.6297952475025,52865.315742502986,
F,-37.520684140711076,-69445.14087930162,
M,-14.619332113462804,-21756.818431983796,
F,67.42827285936289,229881.02324944202,
M,6.137779977217887,252650.34019834016,
F,106.7085361185739,-246581.99712567008,
F,-28.99897781078696,22867.47571392387,
F,91.65402791132202,71662.53067037262,
M,-33.342783177370634,-143759.13209527906,
M,74.59705364043552,123373.83187418878,
M,-11.090465589581761,-255003.0510427798,
F,84.4775295917695,55683.1620932388,
F,65.43676906642192,-15994.597041303052,
M,154.87020681497665,-52534.63379206504,
M,-107.99219314280869,39114.983095170755,
M,55.17342933856811,89814.16389114747,
F,41.38850117518001,-72205.67450964988,
M,1.3894253734481161,26058.72583623777,
M,176.94618890680258,233069.52472602896,
M,-67.21633607424747,38143.43018986709,
F,41.438980193924195,111917.79325945981,
F,88.73445456891059,-88213.7245924786,
M,-27.630003051893667,355697.8498599888,
M,83.83148988236373,-71023.38513122596,
F,117.43240037401492,46394.9548922877,
M,19.699521287618996,75122.41743854462,
F,19.159002697080734,60655.269831982965,
F,31.98331767310389,47986.65679195605,
F,-12.879563871269035,-45852.06347026817,
F,-168.88335290485938,-37427.11268862737,
F,12.051475410575971,-167213.8366325034,
F,89.58104580541831,148262.23705600144,
M,200.1018839332367,-97538.75130387413,
M,104.87652959232136,61806.397740488115,
F,30.656268780232082,-64901.28604725054,
M,-71.42370896571882,234269.11945849785,
F,39.74222612603649,161301.81935431063,
M,-88.40801500516447,-177639.30696176912,
M,12.649657489231306,100248.7529151235,
M,102.74379021118465,132985.1020693382,
F,-80.38066850538246,-51774.219767919276,
M,-83.450018569739,38896.49266460379,
F,78.97965325278005,194793.51989405896,
F,41.868762009863275,103293.3324763323,
M,-85.15896634273075,95897.8274551979,
M,-60.70130895914869,227274.548666723,
M,53.6620616883874,1396.291339244308,
F,-38.43846764582978,-116435.76919585999,
M,-109.07962212591386,-53790.0272207892,
F,-164.86756256463943,60538.90939319329,
F,-71.52972600609793,-203456.5243857154,
M,-113.94051437043302,-105013.2263221886,
F,34.938423635998014,127615.67280923013,
F,97.61864257613253,196431.20009090647,
F,77.30004905465522,62240.83810081323,
F,-121.16114057896439,82010.88580576814,
M,146.9453355073464,-47376.50206281131,
M,-22.419819323255453,-42030.322315890284,
F,158.97014727235057,7411.410712846373,
F,144.8494161846903,-26288.099961926164,
F,131.75509661618662,-30289.509779810847,
M,-39.59459899572429,-69814.99345108667,
F,-37.57435042615879,51220.260803347934,
F,99.4016882576593,107326.6298492389,
F,140.09863587092264,-36799.79833229877,
F,-12.105229724989886,-92628.7023345422,
M,25.430551730213118,-52856.64326786513,
M,60.22116304193236,-43134.06549691953,
F,100.50569313115325,30502.299719903316,
M,70.51603871289134,-136099.14384692142,
F,-97.8537858215817,-36255.85968263744,
F,5.8199790262411355,5997.867370630134,
M,-2.7169661398732785,-69030.76949080931,
M,38.116616521957596,23084.80912395038,
M,107.81059750053248,68037.18956441153,
M,4.58737306514171,-87130.1125338118,
M,-67.21570568394635,-9054.288034680721,
F,48.49932221125033,-35023.05957447184,
F,108.15167831591756,-25144.80825871144,
F,-103.67110447988591,26511.048231378983,
M,85.89547352984864,-53457.10501634561,
F,-1.5872605192279252,4750.755220143317,
M,-4.190830578037783,-56481.727383639634,
M,114.00722788664055,4279.486519407332,
M,-14.654991031499463,-107631.11604096004,
M,109.86171990228196,-9117.837892909905,
F,77.96968460839594,140482.4487897103,
M,-94.23114942531465,43397.12262931267,
M,68.9897619374828,161786.07251304935,
F,-8.933598698336528,-26807.28161203726,
F,-34.64747580021053,101163.80753022751,
M,203.355511590723,158047.58405777166,
F,-26.345974506746003,22388.46982181316,
M,24.29328032756315,-43651.83254037899,
F,52.87952644015953,32337.145521949005,
F,-12.514395193093822,94634.42482388474,
M,-45.95279649218158,162322.99768864628,
F,6.783993440477717,105230.07773420167,
F,-40.05700638922222,-71901.17599206095,
F,-121.97791530958429,174387.70490517482,
F,90.13883443398343,84300.27725477403,
F,-43.971604127786335,51500.86314806536,
M,34.61963889463618,-7976.502448247549,
M,-31.899373873099023,-54637.728422351924,
M,14.629457111685877,-40369.79142464431,
M,-9.06481384446477,-221118.2061749035,
F,7.453171812759546,20597.783541418496,
M,-49.83844709880482,157648.13492425438,
M,-32.41871803594124,145954.45169986266,
F,-22.493910243486788,31367.539171110842,
F,52.88494449344877,-11339.896289279277,
M,-28.245042918887385,120180.52460060961,
F,157.79304918172215,-163219.03109307474,
M,6.203227904621041,118244.35788013035,
M,128.19990650669524,141761.7666160966,
M,3.06458684579332,98725.9361193025,
F,85.18408972273873,144408.89599629276,
M,-32.611015436664424,167785.16638865168,
F,-93.10449598915645,-40328.01538023724,
F,-27.209929660601787,48857.08062036607,
F,18.000693634696937,-27999.647544322906,
M,-39.50643216809953,-3610.0310764744936,
M,116.68690211569593,-80705.03966580529,
F,-85.15769894970623,83141.46230504566,
F,66.37350137879059,-45947.82531453663,
F,57.81102726369371,149397.37557431494,
F,142.90401652395292,-134964.97724587444,
M,39.38728154763994,22268.471785002926,
M,29.128266578700458,50762.697194784865,
F,61.580210102570405,14171.202287586353,
F,-51.73757795629791,-60443.52862688487,
M,211.90309209442356,6256.746584601471,
F,-94.54019206293806,27559.86727037694,
M,42.75714963816877,55537.094346336984,
F,-19.24968324639331,7309.4655467541415,
M,-4.230899102843015,55947.216162163895,
F,103.92229972114751,5260.056948043137,
M,-68.26443572678302,119531.25951375009,
F,5.362554059820983,53361.18446157398,
M,40.51942296622567,-118396.78196571808,
M,-56.43697184983586,-104663.67352757644,
F,83.70147844907181,-9354.27800898414,
F,-6.7821347242845,-94907.65782841794,
M,-69.7222007656208,-6916.499258666801,
M,168.5812010879489,67041.54214353795,
M,-87.26935155047897,13416.931044423727,
M,192.9724989275149,63318.86469298857,
M,-19.592863941336603,272285.72094464273,
M,130.0315459180404,30687.38096142418,
M,-12.442045455671249,-66269.5137364427,
F,-77.84322837323117,-148632.05631864458,
M,91.9107311780881,182149.82990403316,
F,117.11408441545655,-135283.2645719238,
F,6.5604989939374345,268583.06612953916,
M,73.27787364868468,-51131.18278075213,
M,-42.50652285008666,265489.440532938,
F,209.7990298750977,-176359.03552541745,
F,-160.58555085388937,132513.33750964975,
F,58.67669740294207,-63540.8994414584,
F,170.23957288601915,51118.90517395428,
M,-19.55336916322959,269679.03862084355,
M,-6.588859745758384,-92623.51193843535,
F,-18.278050082513673,-464.88686936244267,
F,-24.357811039353514,-202304.78737142918,
M,138.96637377206906,-18039.207414314333,
F,-98.49999148685342,145325.11587573675,
F,-56.44069114803554,35976.536459238465,
M,-58.59936502738179,90693.37619734876,
M,84.33426935736914,152579.47356382664,
F,36.13188662356332,-47041.383383256645,
F,5.45870224365564,183759.90606834288,
M,-32.62998261080179,254251.86214480465,
M,-20.73816184980327,-109796.16628811788,
F,-16.112389700466792,141118.27417145413,
F,21.73104858822287,-55556.80340499556,
F,-180.38802911221808,253219.7553138112,
M,-92.76783250190006,-96761.80546091717,
M,-38.50219638377755,152266.53908835942,
F,16.876805632754266,-4019.7020036260437,
M,86.17473342697645,-38288.01874293202,
M,37.23099985604695,95914.47924253502,
F,-144.7227667016727,-149127.04244679143,
M,-5.768256265179534,75607.35015202395,
F,-58.48131125622774,-98746.73965712119,
M,11.422437965535199,-52012.79317101925,
M,-34.6527678062299,-134447.79821650576,
M,-174.8980297982372,75805.39624982193,
F,45.15001558788724,6436.8225775814535,
F,-42.96605604333663,-85780.46493545393,
M,51.36086151773719,-144393.22011289175,
F,-9.860489579603886,-301157.612763325,
M,35.33964828867167,107432.14302728408,
M,44.46933143737206,-82031.77457048917,
F,226.7155221092795,-136457.48302689305,
F,-98.32843366530938,-24223.39125552599,
F,-105.739574273281,80364.50302256308,
M,-43.74367626824162,1184.0418498793297,
M,-27.884022714234398,-83877.87013633254,
M,-7.215897524058565,-30184.47303673198,
F,103.13224992342965,3860.7146358777027,
F,226.25027806208817,79341.33640299203,
M,76.46396165779413,63570.18923117191,
M,-125.6471078035708,15602.013923547982,
M,103.1458839566329,-90017.8867218707,
F,1.1095940747379096,-125110.21448808166,
F,-22.027548287554403,40143.52423229331,
M,10.52954964280091,134440.05382012832,
F,3.2560457562831093,-81741.5505112592,
F,-39.448025699056934,134167.221011624,
F,102.36518344856192,80795.42490167302,
M,44.40010213562503,-114147.58325744225,
F,258.24989345975143,-8708.851485698622,
M,120.45504169861114,34327.436497655865,
M,-60.65055031791208,-20384.489434704403,
F,67.55421078559931,-99713.77959714778,
F,204.7311640616071,631.8689447081306,
F,-121.37991037816258,159431.9543914048,
F,-30.70107638580378,5325.585109848562,
F,109.32989306469145,39136.33476864032,
M,32.25761468331113,58158.79865314488,
M,-53.191660884592,-13410.236584989121,
F,-81.02644580989026,-143575.07493433385,
F,53.85844079915233,64186.10806761594,
M,4.614796908787195,-48157.99947489242,
M,54.011187322109905,20451.950355101428,
M,101.41472430845172,337561.8438700772,
M,10.980064266584254,204465.68037926668,
F,-48.03841933221325,-40817.79778768275,
M,-75.35024734479559,-71716.49632414126,
M,50.61594293475497,77967.25427754744,
M,-82.16453627246727,303031.8055257147,
F,-12.27515580434483,214851.48362313208,
F,75.67069516824706,130096.44525188876,
F,168.96134231452143,58041.60293004388,
F,70.52170434316565,-18268.787883529993,
M,-73.85430359353207,102631.74939519656,
F,-146.15837688316847,10926.99789177599,
M,-60.856202737964324,69939.80286386187,
M,171.23111975445917,-59664.391803947074,
F,-80.46266588434446,-72313.13084959649,
M,11.77176637370438,117045.20694411547,
F,24.38561389625911,-6177.8767300067775,
M,-61.155377453324135,-177417.24210504588,
M,82.54322475194493,152482.6706570069,
M,-83.98723079477078,-125816.70001642717,
F,-120.02700392861175,176414.18829618252,
M,91.25335277189704,67729.75214143282,
M,-77.53432196689927,-67135.1020662664,
F,69.26359226857582,-44015.80551479258,
M,57.85077598576767,-31981.62904509573,
F,14.937723147280652,-4647.45997077116,
M,57.49180275517663,-39915.72230364129,
M,-27.859317795628492,30058.048039890604,
M,-6.713293901782631,-117589.35092536733,
F,172.37252950275038,24022.221102369458,
F,119.40284751526208,86232.07926343588,
F,-8.685538776531082,136781.23770213593,
M,-92.32669225864989,-258858.82757793175,
F,41.37571471842004,-23017.167963996573,
F,119.41334788854611,233323.30754159074,
F,6.474832120429621,-28840.403891662092,
M,-73.87623093381558,45714.83582347816,
M,-46.768769831535565,-143238.08684153092,
F,163.16474570612945,-12776.264390371914,
F,-155.17138089153121,112836.7359597592,
F,1.9693906487701724,-47108.4632505075,
F,5.747146330477932,-204964.63366100498,
M,33.3074051007324,273857.27022961364,
F,-14.355595697284649,-103550.1369675292,
F,-135.50259414165308,-124916.08121763903,
M,-18.13273354606381,-23997.32227467464,
F,119.0519161429878,135059.6469395882,
F,64.05700036308748,-6807.978338888868,
M,35.7451345735405,145002.06433183834,
M,-57.55465646471801,-168832.39998243327,
M,33.68203032312363,182240.1591209283,
F,29.450912476813922,38968.26949198543,
F,-2.5785692948768286,938.313685693116,
M,-243.65544779873738,-171441.86696527808,
F,217.11597780732936,86647.03056937052,
M,45.29636146183212,78461.59385913497,
M,-73.61271459156879,136673.27286489616,
M,-40.81068921530973,151485.45060234593,
F,96.58559354096487,124068.56561982671,
M,-63.52036525139593,-46028.812587229564,
M,-24.40238348259622,236134.68048370112,
M,121.77022101674659,-121402.60761748828,
F,6.6480981595072866,-16671.330441435253,
F,62.592173994260726,6472.744980929314,
F,128.15629433701224,-123452.33255614771,
M,294.569154969138,-79977.22013548837,
F,117.14488226371226,109847.92683559725,
M,-25.7926460215471,-140335.88610276688,
M,111.99612395442875,4800.732247054479,
F,-49.30312195041155,-110312.27641844164,
M,45.47989414624478,-9542.341585794537,
F,125.55126104824211,-62627.03426270526,
M,6.2284846637840605,53519.34932542557,
M,97.11423995550054,-190340.82717929283,
M,168.40833273056012,25765.857308359704,
F,27.290278134767078,40498.878127931166,
F,-135.95734992248015,-169657.5653010444,
M,127.91271102575016,130975.71883966644,
M,142.39357553549434,-113708.13645340485,
M,2.090064549859502,-194522.715571332,
M,-25.42840830823262,92913.64463080303,
F,2.588779753867481,-82556.42371867757,
M,296.30475603683533,141155.4330439946,
F,-160.55819345522553,50136.42202272263,
M,11.525005307865527,-1164.3781684272435,
F,-4.775438456991463,-188816.267138833,
M,65.77611797333748,-173536.71332539385,
F,221.42822464029177,112220.31079116896,
F,-26.703042357158928,66190.68045784337,
M,24.31643639176803,-82485.41161575442,
F,77.06333245300067,-46544.51323292396,
M,-23.43426410705051,12947.278208836608,
F,64.54124448229402,7520.751594488618,
F,-62.422646284772895,83744.13422329203,
F,-72.42508856090198,-104112.02248523699,
M,86.70598692031274,139492.5196282615,
F,-197.18054239076108,-167084.09814375782,
F,127.65882176458415,74251.09681791866,
F,61.759204409862946,65170.943988610896,
F,141.31764758612735,-45815.5682278453,
M,78.13412307677395,155874.6038885662,
F,-16.788666855857997,121954.3759020154,
F,94.84756728380431,81543.46338411806,
M,145.8851208919416,35182.04486658552,
F,-77.03674417554325,-82916.9009753573,
F,14.248864098399658,-13108.135997304737,
M,26.98761750495676,-88122.41527720276,
F,163.69980196990852,-86004.00710123552,
F,234.63727067198175,100200.82285269389,
F,-148.3064895664584,-128101.6600204859,
M,-147.7980886474573,196290.5314207259,
F,83.58546984970587,-152976.83802310223,
M,28.502109808916106,132161.96191791398,
M,21.176891340111926,154069.25193438987,
F,-162.93509558683922,18036.518946474258,
M,90.74257805113422,62422.6552620929,
F,50.05024086449486,174913.19829984035,
F,-43.52673062606359,-77016.79278738746,
F,-16.737764135686454,127673.751007977,
F,79.18845329331432,119437.31816091583,
M,-67.56485643240225,35034.152536556496,
F,-34.160388993061964,-139981.58602770107,
M,-121.41527566834415,-42068.759718569025,
M,-16.733482822746957,14669.798936243655,
F,64.96110427031552,126108.26604531227,
M,-5.596380353298187,-19050.876126696116,
M,-140.98379144951437,132943.69535795797,
F,117.28076157740674,109606.20414895844,
F,24.712006918938183,-52176.75137678256,
F,77.08574843870306,-45684.119048481036,
M,79.35160833801197,22616.050159929917,
M,108.21345971760195,-52654.91922657724,
M,-65.83043395682041,133679.52461149433,
F,35.10866388465958,76821.53531466403,
F,92.31568837344184,231958.7191478596,
M,93.34079140092726,87538.32757231918,
M,153.7952484906132,-86240.61601146475,
M,77.68386958087343,38834.50287798471,
M,103.70552898682166,136019.29157642176,
M,70.34819533285108,-177860.2043403994,
F,3.656670071477212,81117.16032380355,
M,-29.956250683448523,105924.19448745888,
M,117.37597838710326,-67867.05862556813,
F,54.43688688536696,5718.570815456998,
M,-105.64493563670014,225569.912754006,
F,174.79081503592107,-52648.10636128757,
F,45.39101183424961,-115065.96784829322,
M,128.56178097507174,168467.4071177211,
M,30.083343062647778,39810.264185766624,
M,-96.66532405114052,163292.81385483575,
F,-33.8390997971837,106355.77750778986,
F,107.50608464103868,259218.11936832836,
M,-48.3354044180133,-53607.278577280274,
F,98.30846151704202,-143235.23153343782,
F,-90.57985180746927,25442.201928857205,
F,60.34522267043296,-71839.09971324717,
M,121.10769439880224,25309.885581131664,
M,81.81566361972163,-4703.886076476068,
M,64.00328234026827,-81001.66676080048,
M,12.51919238242236,-14378.842375862529,
M,-77.77131134778794,-83587.2652132987,
F,-155.5016004352428,9272.323147857569,
F,27.352223391146538,51298.46863643157,
F,72.68631558746296,-88410.58882380628,
F,-11.85390520895238,-51358.065820903474,
F,51.23118534338019,168439.32281722096,
F,-159.1194920429559,-30629.92752639966,
F,15.724305735708613,-211613.1017768029,
F,11.59473088932755,-6884.543222112225,
F,-28.6728404747219,66401.52190282619,
M,49.46312187409953,-106686.10609711424,
M,31.33080104455098,-58939.14212121484,
F,142.18366466571382,-48061.95923683008,
F,29.986475163194555,-134088.69700693246,
F,-15.724682705100243,18872.36475421255,
F,40.645743650797186,73538.7082088564,
M,-253.11048277594068,79672.96374891835,
M,-84.23846998448384,21206.575575020717,
M,-128.77748299325614,-155470.46678233618,
F,-95.32423293872094,115710.69583531411,
F,19.331399049864267,223531.56438315273,
M,-39.78647422889348,162204.73264504995,
M,15.773832820030767,202405.78198653934,
M,15.342126451964711,34470.18098426089,
M,-145.6983944489847,60015.28861274653,
M,127.952829200995,-62153.40527852268,
M,144.6817863503962,-54967.1383902856,
F,114.26553806992334,8446.451033948117,
M,72.74169500689185,-138091.07162207924,
F,-13.226520363118237,-81675.91200860297,
M,54.21246191726793,124900.13962189396,
F,-44.71768539697392,-14549.316431481486,
M,3.902463875952078,129575.56841457335,
M,-180.85792893991007,-78129.05291589595,
M,21.070478794151523,71932.86905248089,
M,-45.909632856858714,37278.75442307299,
F,-127.30770882885327,-13415.9051293343,
F,-183.9044643784043,113284.33595743528,
F,-10.075430698290813,-4803.418344545644,
M,40.388520460531794,-114428.19127742044,
F,-34.67012167506917,51628.033674231745,
F,-16.94998564012201,52271.31162296826,
F,-52.373208449589995,71690.37794100126,
M,20.34451426267978,25724.486961550483,
F,115.08805554737853,32430.516905073517,
F,-107.67411108077565,-106374.64787882703,
M,34.79487432189603,-178638.68779446717,
M,-57.72021988446629,133076.6286734386,
M,-133.64191023058248,129954.69712175516,
F,-65.39517515082417,172100.25311535326,
F,172.66910746018306,707.0678284944152,
M,-125.42115335084918,92963.0323768483,
F,130.57078130594346,73462.24127162382,
M,3.6095259216670623,168590.74657116822,
F,-20.175616631242058,203992.38099450836,
F,86.2986458242918,94050.1531827137,
M,-15.346870797791283,94087.24080034746,
F,-14.986332291396522,-120534.64741140322,
F,21.704282258142232,-88790.29428615734,
M,4.169625672853877,88249.16103754516,
M,-104.80489279836158,59694.16786018685,
M,-90.0054728156012,-70251.75033942201,
M,35.98048584905676,29523.30982022357,
F,202.87181741244459,-188312.3959525312,
M,-17.74343840826799,49371.92986114802,
F,78.77527403009427,41082.01732344482,
F,46.17072142917782,141472.7538298654,
F,92.69966464414516,31748.2991978774,
M,-3.833612394811748,55003.01403517776,
F,200.74397825880476,71.82697149300293,
M,60.48873897681305,252245.04343885562,
F,-10.962415540809356,80047.58874576262,
F,131.99573882937483,77316.04396848858,
F,-85.57592625975172,2879.84965457617,
M,-63.26950985230823,-94679.84084796342,
M,113.78388125661192,-62254.74936723389,
M,60.18664545244747,37956.2376014379,
F,21.12874420647432,72505.85214644624,
M,108.2025692587794,-85076.82910319018,
F,-34.01277352045835,32048.398927944698,
F,69.40422370699075,-47217.31348269239,
M,-179.36557361456698,-216943.58176689732,
M,-67.43888904602335,220597.26869063414,
M,78.70179576385848,68881.1713354133,
F,88.19373376273813,280788.47125032137,
M,55.26630764417561,64387.58739785337,
F,41.626419396963115,12154.375868794694,
M,33.69317149892716,168203.6217372074,
F,-44.91122377235993,-66277.4259476864,
F,33.18493773838141,-56178.7471627505,
M,153.5394707477214,143198.9548205284,
F,-46.27443544777236,208087.3910516081,
F,18.813378253425658,312672.54857483826,
F,237.91759610242153,-183991.26245955785,
M,-114.66933473449853,38343.087963710364,
M,115.9673407531479,36499.19241092949,
F,57.834804261285036,-98490.20658707834,
M,-51.73434318564016,-48420.567242305944,
M,-112.39400558010425,-116493.78666036137,
F,97.7092728175982,-130999.82768003063,
F,11.900117566364194,120048.59866834858,
F,179.11230464908948,209339.30121554644,
F,59.83201455463891,12741.603971921973,
F,53.560215205745656,152589.07336554583,
F,54.77878503972051,-72909.27015854223,
F,136.5296341735159,61621.913452017296,
M,146.53030327012073,72532.07680156632,
M,147.68409855309645,34908.592019646254,
M,26.03361240299583,36959.6255499211,
F,24.821372563544084,31371.04275514576,
M,25.10548328578854,82022.51333541117,
F,-4.26399147665191,74559.43311580694,
M,-59.35790681129231,210020.74593477603,
M,-25.265099119203185,137039.0248123369,
M,-0.421036493093748,20074.319273202393,
M,-120.70301398173825,-51248.35324726085,
F,125.99709307469699,-61011.013602404026,
M,-118.60538270128913,2853.167949454877,
M,118.34733372936357,-110351.8160817007,
F,78.45574918880361,-31414.70272912902,
F,-112.13770833257922,-169608.62111623408,
M,6.011416617952452,56789.98464287312,
M,88.1458944434933,-41179.13433672134,
M,110.01228517190518,-11841.259183304966,
F,-1.0917224250516924,322981.4232801293,
F,19.07705641007348,53187.80189700923,
M,45.334214452934795,-13270.533420406566,
M,-119.83269319473212,15900.097589900704,
M,-43.292121255612706,-90228.26011209171,
F,-50.32304737204244,47284.53107298091,
M,42.87931611492175,82352.83164595295,
F,26.963264958238817,130967.81648622174,
F,-32.707231826810286,-47827.530176265645,
F,-32.355732430859135,76012.33488678484,
M,-85.78795769376626,-177290.77265243564,
M,-72.24206053199684,112160.12731191597,
M,121.16977215105304,28808.817737638292,
M,-53.3600485929949,160893.33291787296,
F,14.426302876261516,148657.0485023467,
F,117.44399594963991,194584.3811389116,
M,43.080358155027625,237844.65313008745,
M,89.24472157873447,92203.40721692612,
