gender,age,income,member
F,127.94206409394619,-34225.55812760919,
F,39.739357071664486,-271889.23041901167,
F,25.076615172980794,203467.7551522252,
M,3.5617692987775893,332489.4374666232,
M,235.73275796502253,202698.11146865823,
M,61.08886256828304,70643.10546358975,
M,62.3170062664954,-252455.20664480387,
F,66.1937207266599,13793.442266086093,
F,58.57464896099846,148933.08516133844,
M,-86.04260723288687,-86454.17707957458,
F,-3.579130707144717,59325.331260771934,
M,220.33089867377387,13986.096045969176,
M,12.361304241347401,40007.151781674496,
M,50.012970943507106,50594.98325446769,
M,27.699782492953574,50964.437668520506,
M,163.6914075762932,-59517.67498426049,
M,143.45833810085037,92616.50562210976,
F,100.35844441867077,8948.121068402033,
F,97.23034562474545,104262.34908809439,
F,-35.93821108397823,-48004.23761842765,
F,-9.592401860618988,-92045.48559128358,
M,149.2197528859653,-14872.545500215892,
M,117.05376808417788,131642.2178721418,
M,7.156063714473792,54399.1858894443,
M,-257.323277665166,-201605.71544465245,
M,31.900447077992826,169222.62555529422,
M,-22.05741907614191,-202388.46208593628,
M,-76.38967448435977,-183459.80364336944,
F,19.298827242880115,-45528.90521363505,
M,-44.709150141194954,-309742.59092012164,
M,-47.223570479045904,147161.9588064422,
F,87.49204985100071,100933.45741984612,
M,-26.271068523491323,245468.99507067524,
M,55.28367645191121,107876.69160351816,
F,-8.6059311606253,16057.356299144103,
F,136.72220661837554,264722.2238675216,
M,111.73254809153781,161699.4742922842,
F,-51.64160314420816,252402.03561705592,
F,106.04632782700129,40442.1878691059,
M,-28.66945316467367,107951.2648454017,
M,38.853466404169716,103560.92296326421,
M,-22.270750346256087,162194.34886158849,
F,3.4119566224821973,204980.6021614116,
F,28.907208840765747,51016.96820619572,
F,-86.97917818275774,-137863.71239400594,
F,-140.6907058680547,30093.158508191023,
M,24.688232613716586,-66273.16684893248,
F,155.5126825578997,102677.96624326179,
M,0.6517435677653864,-125560.13316344091,
M,-1.265962103011482,87796.7144629862,
F,-115.54483608737462,83749.93107029598,
M,187.23026366768192,-8609.142792817678,
F,45.12973992685404,78581.50108621735,
F,-139.333941398463,46676.74436355034,
M,99.28832049772559,35122.65369471187,
M,-18.01697979515548,62320.41936723342,
M,92.35380859230538,-115432.77444992765,
M,173.01350799699514,37727.93043227672,
M,-116.37462187933343,18550.938711266717,
F,12.67009815020384,-78788.16795807617,
M,89.49841498344549,-145713.69258713676,
M,-42.036336749169365,10168.313955382848,
F,-52.58647026885639,7311.18527786449,
M,-61.768157892456,56018.52489418117,
M,15.121749947496351,151233.83840924845,
F,27.22680798897087,275281.29066772514,
M,73.47158048554647,-99762.17416792689,
M,-59.99741318024074,-13951.696999228458,
F,195.27209442317587,-7987.2788987646345,
M,-141.86878704207012,-31529.423607734578,
F,28.4056389513298,-58254.43928185226,
M,199.3722963487708,13954.777241564281,
F,65.25014704543568,142663.49306369835,
F,38.33407248131319,-1511.6196980360946,
M,19.45947064398667,82808.13799923795,
F,17.12639590824729,18600.08736552624,
F,-65.39927631249688,-146330.41827562457,
M,-12.908636820253125,90420.37343252535,
M,-49.89681382415232,-159623.24176304965,
F,12.162802068807164,126026.96591342181,
F,99.4625623825844,-66995.74424751969,
M,25.938785760426985,-208896.3163318248,
F,-70.2923240200556,-168544.79282736342,
F,14.413029821395579,69556.53396803941,
F,130.40142459454177,279835.2838624341,
M,-113.36872098140535,58070.31654407103,
M,-5.535710343794282,-39244.40985681272,
F,-90.61228289491517,-77190.0704250098,
M,-87.86104079135876,10145.863647627164,
F,105.65856424042357,-55258.53673096292,
F,110.41041616344057,-30382.903379324634,
M,22.89035536274956,-25650.098984151206,
M,215.0587053489943,-110166.31604718679,
M,-109.16982812963279,64776.06394954341,
F,70.32562923145834,64153.95490374479,
M,125.26644108544268,-71647.24512782808,
M,43.789280833027334,179234.5674179681,
M,-58.00313767744723,16264.39561066079,
M,109.97016921794776,-3991.100812650351,
F,31.93771735943044,187402.1993615357,
M,21.977613427453264,87008.93922530858,
F,102.56994661172841,20269.37835586776,
F,39.73399595704281,205738.945816857,
F,18.50273654124023,-82912.86759445675,
M,202.14429502638424,160549.10162347148,
F,185.63113110887883,206540.0628762146,
F,132.66447326529516,132408.56319425016,
F,-118.50694140052804,28281.218198775958,
F,-109.09546678969492,17337.968275897532,
F,117.54178039965494,46758.68089795977,
M,5.226240662322548,41315.60048587051,
F,52.22551763387054,137536.7392013569,
M,-19.69423480983766,-29455.753618821327,
M,50.42033277234028,157831.77200797628,
M,24.228245669537078,46585.085031854884,
M,109.62231643182649,19714.46494089403,
M,43.31849300480194,-81703.25952528756,
M,39.84405960725562,193888.10588012883,
F,-2.980597305255305,226357.43608120532,
F,177.87413797469765,54459.467222947445,
F,-18.157536091735608,19197.132206149516,
F,202.846604598086,70827.10478661576,
F,100.81460124346376,-80371.41165066145,
F,173.61723492517046,35670.10753102462,
M,22.79693356427693,-91393.12973865775,
M,35.93245943161725,79349.1650779445,
F,191.6399617028116,-67033.78082297675,
M,-38.44075298780952,-89511.52793387492,
M,15.707779731619052,113987.24633685582,
F,69.46726339485625,62679.06206325577,
M,276.43064455075313,-79336.24752355185,
M,-73.85152794968471,60019.45476259275,
M,31.27801227988818,12056.890587707305,
F,-95.81916551920078,46162.55287392491,
F,-4.832824942568333,115648.3323986699,
M,89.37803660884633,-284181.2825711848,
M,-202.56022929753792,-47593.312033590395,
M,-19.802152667523096,101417.53327851523,
M,146.1227010882499,14971.516890940726,
F,-18.865867777739936,45505.84966289352,
F,52.796265421239845,99260.20583021305,
F,108.970628514477,-49641.7171639797,
M,67.87959069227443,-48851.445229422316,
M,16.900118107241866,92456.78713309606,
F,48.74920282576921,74004.20366906546,
M,131.3050304211498,-362479.92338471673,
F,6.4846432431278735,-1716.7604152561798,
F,74.51607267359023,112923.43037433417,
M,13.974873645022198,-123477.75638901972,
M,63.33785034534045,143497.61175278376,
M,205.16924543228126,79747.12811232504,
M,59.50635178130599,78450.3502233193,
M,-7.121298543614714,-47989.71418319357,
M,146.92504454095317,235501.05322428085,
F,33.16719926860582,200671.35659133992,
F,-35.62136250927486,-52936.725621906895,
M,90.52260954220063,69909.16424960634,
M,30.08521347070652,-56221.66659713427,
F,-26.51964116114992,-27726.896718945376,
F,-47.93782763024221,158780.69057549897,
M,111.35239975138786,132101.2208465466,
F,-19.848660358210616,-30420.326729857486,
F,-153.13834531022272,-32295.80490054979,
F,45.18988541878958,266683.8398431491,
F,38.30406308886501,233140.75124305944,
F,-86.39850127281332,282675.1209434461,
M,134.02986798579664,96141.63523600457,
F,65.48901623917294,68298.24624541709,
M,-55.163513895171675,-121071.17748554426,
F,-104.94073162513872,114979.44504165294,
F,49.88847885623292,9044.783250003293,
M,-97.91848791194622,20126.306948801885,
F,58.89026297267122,-121434.09426788549,
M,-100.4403418664625,-30842.7732839327,
M,-25.403233779078064,140095.25690186108,
F,61.52621230821991,-36561.308072469896,
M,-79.16801890633795,-129740.0740381511,
F,-82.04398769266008,206055.85658333206,
M,-58.57557472114546,128627.29291984788,
M,177.43820367973132,-38435.65665434746,
F,93.32620766060911,31780.653100364765,
M,75.35017089751543,89983.85545378475,
F,29.465637425293288,144539.31574959538,
F,139.55720648713134,179159.19332844703,
M,81.33087131205608,-76866.54778246398,
F,55.72419022670208,-73310.07207451979,
F,-31.43019365452917,50455.705129627444,
F,125.63403695583357,-73744.7274645496,
F,8.037914845201513,166807.7314850506,
F,130.48081856271452,81023.54016766624,
F,61.98940305028657,245851.79903898604,
F,-83.1540817434185,43433.17407623808,
M,-7.086049739791477,58240.990815783385,
F,41.021285987485335,17014.2232707559,
F,12.213169902471257,-44979.808479928484,
M,50.06759491591662,-275890.39289257774,
M,0.8984440379452465,171433.60071112265,
M,-124.18667538123876,-51002.111972023966,
M,-18.313288645586333,163192.2361836271,
M,-33.72685476905017,7636.560460086908,
M,28.473253984426925,-19853.213480480226,
M,12.050110770710347,-122925.28772995103,
F,20.046418168340523,-23050.03946591152,
M,155.47154092036988,-367398.48974184593,
M,163.99326066683912,-75052.3877577655,
M,25.71388838508625,-81136.61873110605,
F,131.36016193532782,186513.38162992056,
F,45.9678723235078,216576.91510832566,
M,-162.95026245270392,112126.61894504302,
F,84.3682467700063,69617.00457865582,
F,-105.12137121974482,-34987.18739703732,
M,-100.69457110189994,37323.049920667785,
M,-28.564281409123147,53661.03396571954,
F,12.748356163485745,-5897.3075857921285,
F,-7.9183482762702795,127066.89806828687,
M,96.09883723122022,-12508.578956201316,
M,77.4123836162915,120239.80632578203,
M,101.68644702727062,-4121.368140273058,
M,-107.4918256953009,356423.980245336,
F,59.21884670329918,-127401.60231747513,
M,102.58361929990325,-147673.53140347477,
F,71.8050698055236,219153.28299452687,
F,-54.04549242595209,27716.60150734366,
M,-56.93008099329778,125587.41921840771,
F,96.58208290355785,92744.19499846063,
F,-27.794174449051468,-75089.53353237471,
F,178.6553186385753,43849.77205629476,
F,108.87051690789811,-17239.102090098284,
F,-26.546851640148503,148582.8698155858,
F,56.08710795876945,-54119.89080427808,
F,-90.6070916097691,74467.58466204038,
M,-14.393949441766793,129545.06168248558,
M,28.667834857084706,171719.5801634868,
M,-138.43209373066034,205440.9700766846,
M,51.404683900266605,61704.191730401304,
F,13.099514442627704,-48662.415015402104,
F,51.82694893026964,15734.166055350825,
F,-101.02204365478855,248370.15925889753,
F,132.90879747052966,227873.55182795605,
M,-1.8169396563766576,32013.009517898474,
F,-94.4001356360829,138932.2988275257,
F,-147.08332771001142,-14806.318817494532,
F,-39.22478950264603,49796.30365754749,
F,-14.424491903564224,-148874.41676222184,
M,154.978558127107,103004.42585409689,
M,160.38288957390535,219229.05098967356,
F,-11.649402574294559,-37657.1849613161,
M,5.010917768484308,102186.02420525842,
F,187.4853096727767,-68293.53361657265,
F,-21.63241388052719,258820.41813879364,
F,-90.1928268269514,29558.482003071163,
M,-21.33173673843544,-21576.605435477424,
M,79.79491551261962,87873.05732574771,
F,154.9806351005201,-236978.3700181382,
M,-14.61745812064428,-33046.86432762973,
F,152.67814997538073,23050.865346009614,
M,68.65122446008273,81798.20744476022,
M,176.75365258601317,97284.42568387877,
F,-58.34821833537396,99668.46521109212,
F,33.48209041310532,99370.28448730311,
M,33.973804108572836,-166968.40910015453,
M,116.70901147879857,-240770.97725413303,
M,61.027279083969596,-82285.56600731661,
F,106.26719193837202,116404.29060885582,
M,71.20070024255118,208929.57628605104,
M,-42.30445079295566,76958.23684310305,
F,-19.549827256116174,232963.23340894663,
M,-14.417943733143936,53926.81528121317,
M,122.73522884956574,-10968.029623684903,
M,-88.35379170005821,15687.188496839357,
M,31.384058300432116,293302.45591241296,
F,-107.29697789382149,57987.50722224644,
F,-98.98103097879908,-34541.69822179419,
F,44.884038639860506,-277510.71327275306,
F,-99.40523557772019,123503.02642475851,
F,106.19599099018633,188854.04980415007,
M,73.42482851756426,122140.32966089083,
F,-139.49726214490838,237637.4748227846,
M,34.619687828227825,62061.041482338,
M,-25.731237167718866,78893.75797252172,
M,-2.8307515883507826,86757.10018747087,
M,80.6203402286624,251037.9894907157,
F,92.82570656140142,159960.11585395056,
F,94.26516033325503,-32111.72443598027,
M,-24.3968473641941,-25897.712645363834,
F,7.288207145256596,-93004.56714592874,
F,148.21358950125594,219983.3182192173,
M,23.0155114405084,273054.91115067137,
F,-39.01202227557468,-51967.82401529011,
M,111.48730645604859,136666.99061873415,
M,125.43979794191448,-171870.43596363,
F,-113.46675118190981,41450.74930126461,
M,65.02895212897735,154073.0090908925,
M,93.96209453050577,25869.572731810636,
F,-27.71646905750299,-26312.531884554708,
M,36.81899456456003,-3967.7367752389255,
M,27.63177624375438,15132.68238649154,
F,71.69775609736249,122650.73602023344,
M,150.97560297656543,-21676.003006959705,
M,157.91965934838606,46204.74501952823,
F,83.52451543052995,-73960.67291702093,
M,44.304861981292646,138330.06962039572,
M,36.61617860350026,198797.42600407978,
F,21.548209831713585,-12752.083500729685,
M,56.02517371907911,141076.9064870272,
F,36.67933638899271,204951.22069965897,
F,172.6909352413125,273409.57280742296,
M,48.82863466773564,179718.5446268725,
F,112.28529915761963,185085.64055521897,
M,10.421088787851108,8443.976964658981,
F,-50.643205462949666,62035.109168169285,
F,38.796314680577154,-121251.46885011584,
M,-17.9086665107966,102275.29625359084,
M,114.04260382320852,27461.878252468137,
M,0.6317312114729177,-66788.64035549106,
F,-68.71881730033417,-11995.226725421126,
M,7.897481389208826,-32231.533924562136,
M,71.90859638952901,-14823.302675854313,
F,-24.50128727929721,238047.00104778903,
M,-104.40896492978167,36707.61214698617,
F,72.95928260549867,72211.12932785778,
M,-64.51696213286854,93309.86976568215,
F,123.0692721094321,-61969.58225369046,
F,-7.848999864286785,279604.1064272751,
F,28.073445256287236,389026.49715845846,
F,70.53150943352324,100626.18969714278,
F,-27.345839190169208,23366.876472184056,
F,63.128106306686874,46458.141080131274,
F,-78.41475349152304,52032.919359999236,
M,127.88576772722126,193677.2619715514,
M,48.60363824370526,150628.17663566652,
M,53.73565784272803,367693.77749209513,
F,18.906698111460774,71887.67735091315,
M,-22.48345129872356,153758.943591387,
F,111.78843684587582,113888.09654032395,
M,105.69655701300583,172008.6612555916,
M,58.04154730376283,39835.172018584315,
F,-81.18539470438999,160641.34838624424,
F,11.30441855001508,-110889.14408277179,
M,-256.35507029569516,-104616.67080910449,
F,133.31502639646666,19587.123860338914,
M,-124.31094193781774,199121.62133263165,
F,101.09595687184907,239719.40759953795,
F,8.610495372588701,202392.73542271453,
M,-36.171339279251235,135843.15523502923,
M,76.14791254434773,-83385.15450702797,
M,66.42231390976227,-68123.43554259559,
M,4.025491536393304,68568.31836565827,
F,28.85076152957423,-124871.4363577583,
M,-31.07008820188493,-138003.61679639985,
F,136.51309123879162,-9915.133597435888,
M,-80.71112879773216,20723.247033473956,
F,130.71960668246606,270117.2374417333,
F,-97.3008009139648,-161380.39005698572,
M,-105.63892819827724,-25030.62905010974,
M,18.75995607631768,71010.03736913487,
M,-97.75079409524297,-4906.825018229771,
F,171.3610113615502,131433.6406799572,
F,77.30487236752406,47912.830696453595,
F,-39.04403716242246,36397.66347771642,
F,-24.479107185071662,-94237.71587139613,
M,-112.36411571903287,-31951.319104104092,
F,145.3431460211233,-158225.96971447894,
M,-126.4572040195956,-42114.26805295203,
M,19.69287495199634,-90575.53244847596,
M,105.16126917435292,-32799.24673962466,
M,0.09525271407087033,92573.40445663678,
M,-119.71713638429995,173627.48757937248,
M,59.81762043623392,-83522.0879168096,
M,16.880204663904408,-72730.60522782011,
F,-184.52837741785203,65185.56889563746,
M,-16.600266504882825,65309.306044000616,
M,-96.60131178500455,-41073.3653709699,
M,91.95121274200585,192342.80295498285,
F,82.57163907217361,10629.03417092012,
M,-16.066418432734444,24542.443535663777,
M,222.56096285717095,43175.44436312576,
M,50.157134733737685,120954.83774456507,
M,4.583863674408864,234054.34904250634,
M,117.35528402793827,-76345.53504750758,
F,47.255644110045935,-6406.765782866802,
M,35.293237894405934,175940.29163580583,
M,33.24435757436439,279619.6487174332,
M,0.05273234351563971,157302.93312509713,
F,126.02788711798034,-15464.229903260406,
F,-125.55695471664598,-42632.2463160598,
F,30.744476773797885,-11644.295075062182,
F,-59.83692454878792,134394.17114353058,
F,142.3377124009638,95127.23336826474,
M,-48.77051218101698,219951.98447763248,
M,-33.21841502516608,-159150.16777435906,
M,-79.9581587078743,177838.69568783627,
F,56.44619003940013,111578.3055440888,
F,-21.00215518545717,-158892.55250184095,
F,-71.10572333609079,226061.10890707563,
F,-41.79617386978591,82836.70829874408,
F,-121.26810928290308,-41934.65895493403,
M,-35.401750079883115,93043.64432869619,
M,99.51115211593222,-53203.86411991001,
M,33.9823946460038,289237.1525495576,
F,-11.185514219508068,98838.82531739498,
M,71.79843434976897,40553.454870992595,
F,-101.7669244374012,-181436.01543083639,
M,-37.157449044106784,42015.82293956498,
F,8.31845233062186,116058.67862706595,
F,-49.05445179213403,227220.32287335262,
F,180.88104481177427,361804.40299890056,
M,-2.28665346716895,155328.07989547012,
F,58.05842032776261,84185.52350747367,
M,72.65193609018606,153302.1512125856,
F,-41.766684718520686,80989.43958603131,
F,22.82824562094568,-266054.56280316116,
F,68.22995146040634,40003.525198944044,
M,92.69814015335295,100791.43896649223,
F,32.91933510704605,177108.17598904046,
M,-10.488513455285513,-97375.30104890183,
F,-75.6588525004439,-2516.4557691693335,
F,-48.67638712459865,125082.14852985038,
F,-208.35466132100115,-113297.55287853951,
M,42.502648886296356,-7575.3113584896055,
M,24.301083864287072,130045.1354654647,
M,-93.51759932701495,-152336.52640988477,
F,-2.3069991984831653,96127.02474849591,
M,-39.45027827357567,84815.27013044377,
F,-99.49969849944324,32457.325421624053,
F,62.26621564429677,-109065.83698081732,
F,66.47427429090035,81522.23775872006,
M,172.8824025955117,157014.8053322364,
M,-29.178290071572,5661.503728095591,
F,142.38031915943395,40543.59357702756,
M,-188.4102876351623,74444.02325024438,
F,44.00032068329387,185545.29722697765,
F,89.47055144019504,-86464.73815253538,
M,141.93154109753124,32994.63434647367,
F,171.4646911899544,173424.66893132578,
M,62.79811046682107,45962.37036934687,
M,-24.035653461749874,142997.83457072094,
M,81.74390233332929,65451.319529871034,
M,58.963886555095215,-104201.61007238479,
F,-56.969932191643096,-137536.93230846568,
F,120.74659015217286,-136806.94302003804,
M,-146.1829881032572,-251501.07295153377,
F,93.50655286838028,-78025.32510105916,
F,-47.54090229368603,-119108.02711259917,
M,9.34152998390722,54488.227599968974,
M,146.36070674900532,86081.95844315382,
M,-77.40111145768003,44362.56629759465,
F,-25.176697656886013,113595.39019686193,
F,14.494092232461169,-122334.74954869217,
M,86.80762786852885,82074.118336974,
M,47.62243326091689,44137.08833952828,
M,54.65100954741824,115640.8935244799,
F,52.56991388075326,32813.43134497704,
F,-19.48779930936397,-4915.677715500409,
F,24.42882799095358,142330.42747620883,
F,108.24034105201858,184956.5635617802,
M,14.38323675226631,22714.75753826917,
F,-28.54491406385464,83325.22428687169,
M,-92.08168964652943,-14058.408464987617,
F,104.74585777599385,42912.56301799361,
M,-27.79613491072515,29979.92671141753,
F,129.06975595987151,74615.97016737801,
M,141.8621939121398,142453.1738683196,
F,-11.295924926408933,-125465.24884812025,
M,-19.433195196333784,-13829.362013851402,
F,87.49290886864361,278959.65162224276,
F,16.502944927060447,-60973.26448267745,
F,-25.745936393933093,110590.34135229394,
F,62.44900710142805,116732.64781118315,
M,30.163336225522485,167888.55952865994,
M,-11.97502490113865,112611.50024450188,
F,87.11759541948109,27614.19064354368,
M,-79.92615323657438,-15580.367268974565,
M,-194.93632970680315,90886.21344368155,
F,-93.06344622712295,110469.89498715325,
F,9.141113431497365,84166.4441072231,
F,19.238133840955815,326958.3812427596,
F,0.8172385295298099,-221797.3285101878,
M,18.471301953334372,-59687.74606521458,
F,78.76835636385056,-102535.36308025353,
F,25.422577289053415,-1495.3999621866205,
M,-97.27262265663644,-80921.92902600966,
M,180.12569013754663,117052.34549204216,
M,12.17055187323,-217259.10513384253,
F,-59.475503292232275,35083.93955426807,
M,196.5536243610848,-230232.00244784268,
M,65.1414360131951,-56874.347899636705,
M,161.99527115371302,-99920.38377021768,
F,5.188301092493987,261533.17961149718,
M,-53.58100933392322,-69595.76010497106,
F,10.822789751679364,-129799.20817447134,
F,107.77727667795789,-244426.4201250421,
M,-23.665713631134373,-74822.73367807287,
F,108.4965945905224,113187.21153478202,
M,-44.72108192357283,33341.53229909034,
M,-27.208555117393438,138025.70450053102,
F,134.11942359497255,113911.48449732782,
F,-55.34911131003295,181396.2382585055,
M,-2.143087599741783,691.8211378920241,
M,-40.070758973233,46580.83139122403,
M,-18.772103723066515,8943.563513072571,
M,47.149894737875684,-74663.00841608013,
M,122.79219877973462,133376.9527096207,
F,6.808835464270686,177012.29079595782,
F,116.97958143421265,106229.37429872077,
F,129.24416070518805,125296.61092241916,
F,32.664520582125206,54742.01483120404,
F,99.59851977435264,-76119.33795081657,
M,148.7118440637368,264876.67864674795,
F,-33.47435887796343,-262412.3164913268,
M,46.92615092349524,225817.60987761035,
M,90.20343936994499,155642.28209288119,
M,29.926415929701058,-14240.909549613316,
F,-104.00310734644796,117298.28028491685,
F,99.74289683969086,101385.49698636429,
F,147.44507929651283,14026.176538738622,
F,46.851852851884075,20396.91439924568,
F,14.828345768179952,84903.51334764727,
F,94.41051346916154,161916.80179493633,
M,64.1941447214256,-70683.33646861927,
F,105.00967244576918,-39686.99524718865,
M,86.27029069835643,307347.4527540421,
M,-31.25575365243079,181315.75648005414,
M,166.01475683669167,-40530.72490218954,
M,55.70619725413263,-100692.37874364486,
F,51.19799952513486,178517.807389483,
M,26.312125711533383,-119407.77029608452,
M,39.55893330809839,-163706.32438506364,
M,124.62919737748453,-174040.42314927638,
F,-14.57794383525934,60779.38396466875,
M,-78.26253985396669,57705.626698037595,
M,18.03955956540283,131499.05217821192,
F,-47.15491822033259,-47083.83004691875,
M,37.797080620211574,63440.069102881025,
M,98.73886274470756,201427.3568236847,
F,24.447690678352163,125937.17670909887,
F,59.46934603739798,-75220.81998598583,
M,-71.95226231053508,31092.39385898498,
F,-29.262803520230882,67488.91900814709,
F,28.137651389871,192469.83764567992,
F,-127.76431780827434,-284555.1590392223,
M,23.963439610768667,88352.36428103402,
F,28.957666906892882,-17653.382845490778,
M,33.526819765627955,69068.37414175436,
F,-131.3221313867451,81830.5091932315,
F,-8.794275111247607,-178668.4941570339,
M,-68.94228479016283,118423.49771934505,
M,77.95758062552659,248748.54599160748,
M,156.56128198792513,85926.34351341325,
M,-81.16632447367273,136103.08283876829,
M,28.853340640204504,-199538.1959150565,
M,-56.956931651602716,-32703.988465189344,
M,11.977228210275545,-72758.91436435533,
M,40.44789756592922,104593.1117739202,
M,6.1232504433122426,-27544.533510409427,
F,-118.8548276097701,-77754.24461193837,
F,-19.274351359684914,-51466.469877132025,
F,71.24645143973925,21406.73054812933,
F,98.91328026857866,263648.0980465148,
M,26.54604981065023,137336.21117572868,
M,147.83937603086218,-53465.22970274137,
F,13.94331070626402,-18132.2082979865,
F,111.75425742739378,94425.58726057659,
M,34.55615990590907,123340.09311598563,
M,-169.9280864427848,-164977.3773962116,
M,-36.611280614793834,-11987.566370150707,
F,65.2925775489455,150132.22242843342,
F,108.06326971846907,-124103.20514918616,
F,-103.30454865805545,-14715.637032488674,
M,44.17912460841869,99983.97549237574,
M,-99.84164788322374,210188.0503457335,
F,67.91886291247658,266483.4720995425,
F,-34.74138269783972,104262.62348918879,
F,98.16703454294128,13580.9111507548,
M,-119.74194318052196,-102652.71122068219,
F,59.21554024014471,-158963.56148130677,
M,-72.63246467598525,-41708.466133159614,
F,-42.13695874688411,151570.34967279236,
M,0.25679279004078026,261076.4266288019,
F,135.90653191590394,-103433.3288442452,
M,301.9940108348526,110253.18052746469,
M,116.19104375577601,-6736.530161955328,
M,139.17676157074123,-10563.693618603545,
M,49.557149866621046,126204.43094469156,
M,-118.67514835158693,265874.7376843126,
F,24.55075943056016,118495.03828241678,
F,83.31212582523086,-115646.82265724114,
M,115.87401498888396,221599.04087280444,
F,27.441204935124155,19890.87987673025,
F,218.3859248587645,89661.10474692626,
F,103.72198716681457,45563.18598724124,
M,-99.60558897280214,-120983.27294161762,
F,44.96264839354693,89119.93406945432,
M,-129.7836887501433,160744.82654144178,
F,-103.82273424914722,-192020.02198968438,
F,64.8048220699441,106981.40791041788,
F,63.010638722928945,-148661.99030954557,
F,103.50316502251822,-47644.05921073642,
M,-52.423721291040806,-159199.2907105076,
M,-52.12974925129667,81650.9522772957,
F,52.34724002278665,40126.26936399499,
F,141.80894255471048,187032.9553942925,
M,-99.25576122690953,155090.22441726533,
M,108.70958278149455,25809.450140790374,
F,120.78121230422248,13597.597362911492,
M,183.7607797875665,63534.05485499598,
M,-50.929732900748235,35380.0197984767,
F,156.41675875442988,-100120.65078905468,
F,166.89096729876943,299005.3055199738,
M,182.97215154074865,117484.74726931354,
M,66.59315783231088,-3830.144894828918,
M,72.48592087020167,82816.43084458183,
F,65.02388192398877,101283.62146460124,
M,47.66379466830947,-66341.90602919801,
F,76.2897316462994,127815.08809332499,
F,-0.15089876256294588,99587.62825872088,
F,-153.86402920733494,-209020.01413836938,
M,51.112419091384375,84798.30601621477,
F,-87.27368996626429,24569.86065328425,
M,-27.124891150869324,297649.75643929956,
M,19.298716125717156,-232259.85599584732,
F,-13.315725387985534,172570.74392819506,
F,111.87144017362006,66416.54289177668,
F,133.73470040658015,-149529.1331045292,
M,2.1259716971394322,154842.16437811058,
M,139.58711651337737,276278.85383365006,
F,-122.9273483327176,94422.27597827307,
M,48.21941934208134,-20818.74609562542,
M,-84.81544429297858,141809.3440313793,
F,-0.9794118883863518,-52916.85018129516,
M,138.9160513648556,96747.13556589685,
M,-14.928515103037242,-66708.66392588321,
M,39.42198991768031,138835.8112819882,
F,10.219219944795016,-128236.79039742658,
M,151.02250068902745,-151799.24766568473,
F,97.51339320406893,88559.69753916693,
M,-60.77603462157849,246364.08825331822,
M,45.96558590247767,51586.13921500821,
M,38.40715697318808,-2038.9314022429935,
M,39.94375279662564,-259297.64892898203,
M,33.73368286062428,88874.28702733209,
M,-77.16353947986264,69094.36269008458,
F,93.31535566909166,109387.73609730243,
M,-124.85242654930843,-60114.99522308534,
M,217.48807452390807,17263.485519700247,
F,-16.03723192482228,101909.74696688028,
M,22.062449168452822,193870.4955592489,
M,132.52780096613276,16713.018310004012,
F,75.14428924580218,171834.77473649895,
F,100.38781662328476,77668.98750523814,
M,91.4322349411229,-183835.65446019682,
M,14.644496680602913,151686.90570574626,
M,-28.15409897724887,57723.39854240101,
M,91.93352285257929,166473.35088439833,
F,-112.42098061196262,66626.11809748082,
F,8.776818981957708,-12412.941153396248,
F,-13.92689969106641,-106541.67511198082,
F,201.61208604944713,-10433.529643808906,
F,-31.314928191899533,-73680.77818310069,
F,-34.00482470200167,-11666.894627802787,
F,26.62714940525367,140436.61440237274,
F,23.15754064556366,-799.657238980446,
F,65.04627754096246,-46759.975629145585,
F,-26.252417904856095,-126661.82103708095,
F,-13.479675426576698,294523.3043212201,
F,33.03830565688604,214843.3735623431,
M,-21.995721350405752,5670.538000140245,
M,-132.57258940364412,-67864.38799189609,
F,-73.67414786130418,49674.98505541441,
F,109.94783881758394,197155.03286698376,
M,101.8154456957493,-86251.99457503732,
F,-209.08777212537328,-203492.75424138035,
M,128.94455757566573,166697.40945478145,
F,99.6887613756918,157923.79523393238,
M,49.66879777055239,134924.82553751496,
M,30.684423738516177,-5460.585435556488,
M,66.54690065426013,126242.30459138249,
M,15.369175348742132,78387.27319311682,
M,301.83311029521536,153300.76432159916,
M,15.971106273811934,-7221.649598127122,
F,-69.9492126221982,122418.0640225518,
M,124.73272899683222,15297.520337612896,
M,-140.15613183009546,-134505.89114858324,
M,44.47563404244573,67977.78529982222,
F,171.23009530366159,144663.3991275743,
F,-8.65061378272772,-13201.48437512834,
M,84.70236783544091,-12990.171332467347,
M,-103.83684891192179,-13898.249513871087,
F,92.72763611756265,-103635.61313113853,
F,-27.22644530491953,47006.913362895095,
M,21.34716111928659,33785.91752025516,
F,60.88388982898116,62407.70045596242,
M,103.51646232505415,151049.57528445826,
M,-85.13770856411176,138844.09920764915,
M,-23.72354318561557,-72004.83481828983,
F,6.992498299330128,100676.27518238065,
M,150.6573452002436,211273.85398728115,
F,69.88876874325408,-98700.39532543218,
F,159.7285338685263,86845.25164546467,
M,-47.973391333887974,92543.58625853769,
M,-107.05163838430623,-40357.53124247621,
M,-168.74705398754148,57615.181030317035,
M,-94.30565991379775,327440.137200914,
F,54.10204646666679,198125.60438211108,
M,70.19016018068157,2073.9306044337645,
M,-57.165100250019165,-71378.90420461516,
M,52.0027684771428,-148027.168766581,
M,94.02088489879591,39959.22560444755,
