gender,age,income,member
F,57,86000,1
M,29,54000,1
F,63,72000,1
F,95,90000,1
M,23,41000,1
M,54,91000,1
F,79,78000,1
F,45,51000,1
F,50,71000,1
F,69,79000,1
F,75,105000,1
M,53,58000,1
F,61,87000,1
M,58,53000,1
F,53,108000,1
F,70,59000,1
M,61,54000,1
M,45,40000,1
F,71,77000,1
M,71,43000,1
M,54,54000,1
M,70,37000,1
M,61,66000,1
F,57,56000,1
M,78,74000,1
F,71,58000,1
F,74,89000,1
F,76,80000,1
M,34,37000,1
F,49,67000,1
F,67,50000,1
F,69,97000,1
F,58,33000,1
F,68,96000,1
F,53,112000,1
F,25,52000,1
F,50,106000,1
M,39,34000,1
F,81,72000,1
M,55,97000,1
M,66,30000,1
F,55,100000,1
M,41,52000,1
M,62,77000,1
M,49,85000,1
F,58,77000,1
F,46,68000,1
M,67,91000,1
M,33,64000,1
F,42,80000,1
M,79,34000,1
F,56,76000,1
M,28,49000,1
M,45,89000,1
F,53,109000,1
M,57,66000,1
M,58,47000,1
F,70,107000,1
M,54,77000,1
M,28,70000,1
M,43,85000,1
M,19,73000,1
M,51,68000,1
M,35,72000,1
F,61,90000,1
M,45,84000,1
F,40,54000,1
F,19,61000,1
M,32,40000,1
M,56,64000,1
F,63,63000,1
M,81,40000,1
F,28,73000,1
M,56,90000,1
M,36,61000,1
M,45,88000,1
F,62,51000,1
F,49,62000,1
M,41,81000,1
F,58,116000,1
F,79,88000,1
M,93,52000,1
F,68,82000,1
F,50,97000,1
M,49,50000,1
F,68,104000,1
F,58,78000,1
F,54,53000,1
F,76,99000,1
M,22,31000,1
M,62,75000,1
M,43,38000,1
F,49,95000,1
F,50,75000,1
M,71,66000,1
M,60,46000,1
M,79,33000,1
M,24,54000,1
F,52,53000,1
F,20,30000,1
M,19,37000,1
F,78,30000,1
M,66,82000,1
M,46,65000,1
M,46,55000,1
F,64,111000,1
F,31,38000,1
M,69,39000,1
F,46,100000,1
M,72,71000,1
M,70,47000,1
F,45,62000,1
M,60,49000,1
F,54,62000,1
M,60,64000,1
F,75,58000,1
M,23,56000,1
F,68,54000,1
F,19,60000,1
M,68,79000,1
M,33,63000,1
M,55,92000,1
F,75,82000,1
M,20,58000,1
M,49,61000,1
M,72,71000,1
F,35,65000,1
M,53,97000,1
F,72,75000,1
F,60,35000,1
M,38,73000,1
M,76,115000,1
M,22,72000,1
F,55,75000,1
F,69,109000,1
M,58,95000,1
M,55,43000,1
M,35,40000,1
M,31,43000,1
M,66,35000,1
F,68,69000,1
F,42,96000,1
M,23,48000,1
F,42,50000,1
F,74,79000,1
F,54,48000,1
M,68,80000,1
M,70,111000,1
F,77,71000,1
M,51,48000,1
M,52,73000,1
F,39,32000,1
M,45,45000,1
F,57,64000,1
F,47,79000,1
M,70,41000,1
M,56,52000,1
M,45,32000,1
F,57,32000,1
F,41,68000,1
M,47,77000,1
F,23,54000,1
F,80,79000,1
F,85,77000,1
F,56,77000,1
M,50,67000,1
M,71,88000,1
M,55,64000,1
M,61,39000,1
M,46,81000,1
M,68,70000,1
F,73,94000,1
F,84,97000,1
M,54,78000,1
M,72,50000,1
F,32,74000,1
M,46,41000,1
F,61,52000,1
M,55,44000,1
F,71,95000,1
M,26,32000,1
M,21,73000,1
F,24,42000,1
M,19,45000,1
M,44,71000,1
M,57,80000,1
M,30,32000,1
M,41,60000,1
F,65,116000,1
F,52,66000,1
F,63,100000,1
M,64,89000,1
M,73,80000,1
F,73,56000,1
F,62,56000,1
M,52,71000,1
F,64,112000,1
M,73,63000,1
F,82,88000,1
F,80,95000,1
M,49,32000,1
F,43,68000,1
M,42,48000,1
M,54,83000,1
M,33,37000,1
M,33,39000,1
M,79,77000,1
F,43,95000,1
F,64,59000,1
F,61,34000,1
F,48,79000,1
M,67,52000,1
F,45,47000,1
M,71,67000,1
M,60,74000,1
M,89,52000,1
F,71,34000,1
F,73,71000,1
M,62,58000,1
M,18,51000,1
M,38,66000,1
M,51,84000,1
F,62,66000,1
F,77,58000,1
M,24,57000,1
F,87,77000,1
F,56,55000,1
F,32,36000,1
M,58,104000,1
M,27,51000,1
M,44,67000,1
M,24,57000,1
M,23,40000,1
F,42,52000,1
M,63,41000,1
M,53,50000,1
F,92,61000,1
M,64,52000,1
M,51,78000,1
M,66,55000,1
F,71,75000,1
F,78,51000,1
M,54,55000,1
M,60,35000,1
F,42,45000,1
F,52,84000,1
M,54,76000,1
M,44,73000,1
M,66,44000,1
M,57,86000,1
F,50,36000,1
M,79,89000,1
F,62,87000,1
M,28,44000,1
M,30,68000,1
F,55,119000,1
M,53,81000,1
M,77,84000,1
F,36,52000,1
M,51,79000,1
F,55,65000,1
F,45,87000,1
M,75,48000,1
M,61,52000,1
F,35,52000,1
M,29,65000,1
M,73,87000,1
M,52,103000,1
F,68,59000,1
F,58,111000,1
F,58,57000,1
M,20,42000,1
F,75,98000,1
M,51,36000,1
F,45,56000,1
M,25,73000,1
M,28,65000,1
F,72,77000,1
F,41,44000,1
M,56,90000,1
M,53,57000,1
M,68,78000,1
M,50,90000,1
M,55,109000,1
F,64,36000,1
F,78,78000,1
M,55,72000,1
F,91,80000,1
M,27,61000,1
F,73,87000,1
M,34,62000,1
M,55,41000,1
M,45,50000,1
M,68,93000,1
M,34,47000,1
M,39,61000,1
M,58,72000,1
M,20,37000,1
F,70,103000,1
F,55,32000,1
F,70,96000,1
F,64,56000,1
F,63,61000,1
F,63,88000,1
F,19,32000,1
F,50,99000,1
F,39,35000,1
M,75,72000,1
F,70,93000,1
M,71,92000,1
M,32,60000,1
M,58,65000,1
F,23,34000,1
F,59,115000,1
M,53,68000,1
M,62,72000,1
F,62,77000,1
F,43,60000,1
M,27,62000,1
F,67,96000,1
M,49,67000,1
M,51,79000,1
M,50,62000,1
M,60,31000,1
F,37,83000,1
M,38,40000,1
F,28,64000,1
M,64,108000,1
M,37,49000,1
F,25,68000,1
F,66,96000,1
F,74,112000,1
F,32,45000,1
F,57,56000,1
M,92,53000,1
M,24,57000,1
M,55,100000,1
M,56,66000,1
F,64,70000,1
F,58,51000,1
M,73,36000,1
M,78,94000,1
M,39,48000,1
M,67,55000,1
M,21,58000,1
M,20,52000,1
M,54,81000,1
M,61,96000,1
M,63,88000,1
M,45,41000,1
F,50,60000,1
M,42,30000,1
F,64,33000,1
M,19,31000,1
F,48,60000,1
M,36,51000,1
F,20,46000,1
F,41,53000,1
M,56,106000,1
M,57,66000,1
M,55,60000,1
F,63,97000,1
F,90,104000,1
M,19,39000,1
M,68,54000,1
M,52,70000,1
M,76,62000,1
F,64,100000,1
M,59,40000,1
F,48,37000,1
M,68,55000,1
F,25,39000,1
M,56,93000,1
F,73,113000,1
M,72,96000,1
M,27,38000,1
M,27,37000,1
M,73,43000,1
M,50,53000,1
M,19,39000,1
M,67,52000,1
M,27,41000,1
M,20,55000,1
M,34,48000,1
M,54,84000,1
M,44,51000,1
M,59,34000,1
M,63,89000,1
F,55,91000,1
F,48,53000,1
M,28,48000,1
F,36,91000,1
M,46,71000,1
F,87,61000,1
M,56,88000,1
M,69,58000,1
F,47,57000,1
F,54,110000,1
F,56,68000,1
M,20,31000,1
F,89,107000,1
F,74,66000,1
M,54,63000,1
F,78,57000,1
F,55,75000,1
M,45,94000,1
M,27,60000,1
M,19,61000,1
F,63,103000,1
M,55,99000,1
M,59,64000,1
M,26,42000,1
F,70,97000,1
M,44,41000,1
F,61,86000,1
M,29,45000,1
M,37,69000,1
M,81,98000,1
F,92,94000,1
M,56,50000,1
F,66,85000,1
M,56,48000,1
M,61,73000,1
F,50,108000,1
F,95,52000,1
F,74,34000,1
F,36,73000,1
M,56,82000,1
F,50,37000,1
F,58,91000,1
F,83,86000,1
M,93,52000,1
M,56,31000,1
M,43,74000,1
F,79,47000,1
F,52,75000,1
M,49,96000,1
F,35,60000,1
F,73,74000,1
F,71,73000,1
M,48,71000,1
F,53,103000,1
F,50,85000,1
F,63,77000,1
F,75,35000,1
M,51,78000,1
M,51,70000,1
F,79,78000,1
M,64,32000,1
M,69,96000,1
F,49,81000,1
F,74,104000,1
F,53,83000,1
M,56,63000,1
M,40,86000,1
F,59,88000,1
F,55,87000,1
F,80,61000,1
M,32,53000,1
F,48,114000,1
M,58,99000,1
M,79,76000,1
M,37,67000,1
M,69,67000,1
M,70,59000,1
M,66,66000,1
M,34,31000,1
F,63,70000,1
F,21,40000,1
F,51,90000,1
M,55,113000,1
F,47,59000,1
M,23,73000,1
M,46,78000,1
F,93,73000,1
F,69,78000,1
F,58,50000,1
F,55,76000,1
F,43,36000,1
F,59,74000,1
F,51,58000,1
M,43,64000,1
F,59,55000,1
F,57,54000,1
M,23,69000,1
F,70,72000,1
F,62,62000,1
M,64,57000,1
F,87,47000,1
F,69,50000,1
M,46,61000,1
M,18,67000,1
F,94,85000,1
M,31,54000,1
F,61,88000,1
M,58,60000,1
M,24,72000,1
M,52,67000,1
F,53,61000,1
M,45,49000,1
M,26,68000,1
M,47,59000,1
M,62,33000,1
F,58,62000,1
M,50,60000,1
F,34,45000,1
M,27,42000,1
F,53,94000,1
M,79,93000,1
M,33,73000,1
F,75,67000,1
M,50,51000,1
M,30,71000,1
M,62,30000,1
F,86,99000,1
M,58,57000,1
M,64,38000,1
F,60,90000,1
F,65,73000,1
M,54,35000,1
F,59,36000,1
F,52,108000,1
M,66,52000,1
M,56,113000,1
F,86,75000,1
M,33,45000,1
F,91,39000,1
F,43,31000,1
M,40,40000,1
M,52,41000,1
F,58,71000,1
F,62,95000,1
F,61,112000,1
F,67,50000,1
M,30,31000,1
M,24,35000,1
F,42,81000,1
F,43,72000,1
M,56,50000,1
F,53,41000,1
F,76,79000,1
M,38,71000,1
M,44,45000,1
F,59,112000,1
M,49,84000,1
F,47,48000,1
M,53,73000,1
F,51,72000,1
F,54,99000,1
F,43,51000,1
M,78,36000,1
F,28,50000,1
M,59,51000,1
F,48,90000,1
F,60,100000,1
M,58,61000,1
M,24,59000,1
M,55,67000,1
F,57,99000,1
M,51,42000,1
M,45,42000,1
M,50,111000,1
M,66,50000,1
F,48,85000,1
M,56,51000,1
F,53,85000,1
F,45,60000,1
F,33,67000,1
F,70,57000,1
F,65,34000,1
M,63,45000,1
M,70,76000,1
M,67,97000,1
F,82,109000,1
M,58,68000,1
M,68,60000,1
F,73,74000,1
F,81,50000,1
F,64,61000,1
F,67,81000,1
F,75,70000,1
M,58,76000,1
M,67,77000,1
M,21,31000,1
M,77,56000,1
F,47,80000,1
M,48,35000,1
F,64,111000,1
M,29,41000,1
F,56,104000,1
M,59,44000,1
M,73,57000,1
F,42,33000,1
F,91,118000,1
F,83,90000,1
F,60,73000,1
M,40,74000,1
F,49,100000,1
F,60,70000,1
F,65,71000,1
M,57,72000,1
M,24,54000,1
F,81,40000,1
F,51,55000,1
M,73,84000,1
M,53,56000,1
F,68,108000,1
M,48,96000,1
M,81,85000,1
F,75,87000,1
F,36,70000,1
M,48,40000,1
M,53,54000,1
F,68,62000,1
F,56,93000,1
M,87,45000,1
F,62,76000,1
F,62,98000,1
M,55,38000,1
M,57,90000,1
F,45,69000,1
F,48,85000,1
F,24,67000,1
M,59,63000,1
F,55,50000,1
F,82,65000,1
M,30,40000,1
F,72,49000,1
M,42,84000,1
F,61,56000,1
F,65,46000,1
F,53,54000,1
M,49,75000,1
F,68,100000,1
F,78,92000,1
M,41,57000,1
F,56,118000,1
M,49,62000,1
M,23,53000,1
M,51,39000,1
M,48,56000,1
M,44,64000,1
M,54,113000,1
M,83,99000,1
F,51,67000,1
F,63,76000,1
M,53,32000,1
F,66,95000,1
F,87,62000,1
M,48,60000,1
M,69,83000,1
F,67,61000,1
F,59,93000,1
M,41,88000,1
F,60,45000,1
M,62,71000,1
F,54,30000,1
M,62,44000,1
M,64,65000,1
F,33,44000,1
F,20,73000,1
F,49,50000,1
M,46,72000,1
M,23,41000,1
M,71,33000,1
M,72,67000,1
F,72,76000,1
F,56,30000,1
F,90,57000,1
M,53,56000,1
M,58,75000,1
F,54,118000,1
F,39,99000,1
M,52,45000,1
M,57,101000,1
M,47,73000,1
M,73,32000,1
M,51,68000,1
F,62,49000,1
F,33,37000,1
M,68,39000,1
M,57,109000,1
M,66,60000,1
F,51,105000,1
M,73,62000,1
M,58,108000,1
M,31,50000,1
M,41,69000,1
F,55,113000,1
M,62,54000,1
M,69,57000,1
F,91,64000,1
F,94,44000,1
M,54,71000,1
M,77,96000,1
F,53,40000,1
F,52,78000,1
M,43,69000,1
F,49,80000,1
M,33,51000,1
F,62,56000,1
F,59,62000,1
F,49,83000,1
M,77,109000,1
M,47,37000,1
M,19,36000,1
F,31,59000,1
F,61,64000,1
M,33,62000,1
F,70,113000,1
M,56,40000,1
F,45,99000,1
M,50,38000,1
F,73,73000,1
F,71,117000,1
F,70,47000,1
F,53,96000,1
M,20,72000,1
M,61,79000,1
F,50,100000,1
M,39,63000,1
M,18,68000,1
F,66,57000,1
F,50,93000,1
M,64,76000,1
F,56,74000,1
F,66,33000,1
M,53,45000,1
F,51,71000,1
M,52,74000,1
F,52,80000,1
M,92,106000,1
M,26,53000,1
M,59,69000,1
M,55,35000,1
M,57,61000,1
M,62,60000,1
F,64,69000,1
F,61,56000,1
M,26,31000,1
M,22,41000,1
F,65,114000,1
M,50,82000,1
M,71,64000,1
M,39,63000,1
F,40,42000,1
F,60,96000,1
M,71,31000,1
M,46,65000,1
M,59,110000,1
F,72,55000,1
M,53,33000,1
M,73,66000,1
M,23,39000,1
F,64,60000,1
F,56,47000,1
M,57,55000,1
M,64,55000,1
F,39,37000,1
F,79,105000,1
F,76,47000,1
M,22,56000,1
M,39,37000,1
F,55,54000,1
M,28,37000,1
M,51,84000,1
M,41,77000,1
M,74,80000,1
M,35,60000,1
M,57,97000,1
M,79,66000,1
F,62,97000,1
F,68,93000,1
F,39,32000,1
M,44,89000,1
M,63,68000,1
M,56,87000,1
F,41,33000,1
M,56,79000,1
M,66,56000,1
M,82,81000,1
F,44,64000,1
M,36,56000,1
M,67,35000,1
M,55,58000,1
F,58,81000,1
F,82,82000,1
M,25,34000,1
F,75,64000,1
M,53,74000,1
M,37,49000,1
M,67,57000,1
F,26,44000,1
F,65,72000,1
M,67,51000,1
F,23,73000,1
M,86,66000,1
M,48,66000,1
F,59,68000,1
M,64,80000,1
M,55,34000,1
F,88,80000,1
F,64,60000,1
M,64,98000,1
F,80,31000,1
M,77,81000,1
M,32,32000,1
F,52,73000,1
M,61,31000,1
M,57,83000,1
M,76,54000,1
M,57,42000,1
M,20,72000,1
M,69,67000,1
F,78,73000,1
M,63,51000,1
F,43,58000,1
M,20,39000,1
M,40,61000,1
M,62,80000,1
M,57,66000,1
F,50,107000,1
F,54,79000,1
M,45,52000,1
M,32,38000,1
M,54,36000,1
M,45,32000,1
M,62,116000,1
M,61,36000,1
M,68,95000,1
F,44,53000,1
M,66,39000,1
F,65,70000,1
M,58,41000,1
M,55,65000,1
M,58,42000,1
M,51,39000,1
F,56,40000,1
F,21,45000,1
F,65,74000,1
F,40,61000,1
M,29,61000,1
M,68,31000,1
M,29,45000,1
F,27,65000,1
M,18,43000,1
M,73,97000,1
M,42,47000,1
F,56,52000,1
M,67,71000,1
M,60,52000,1
F,57,75000,1
F,91,74000,1
M,56,52000,1
F,64,73000,1
M,55,45000,1
M,95,51000,1
F,53,72000,1
M,26,45000,1
M,48,47000,1
M,71,68000,1
M,53,118000,1
M,53,74000,1
M,67,53000,1
F,72,56000,1
M,35,66000,1
M,48,43000,1
M,54,82000,1
M,45,63000,1
M,61,37000,1
M,81,63000,1
F,47,70000,1
M,71,74000,1
F,64,61000,1
M,62,85000,1
F,37,46000,1
F,68,42000,1
M,31,63000,1
M,58,55000,1
M,74,96000,1
M,64,70000,1
M,70,99000,1
F,52,85000,1
M,25,47000,1
M,55,81000,1
M,51,56000,1
M,38,37000,1
M,52,75000,1
F,29,31000,1
F,63,71000,1
F,78,112000,1
F,85,112000,1
M,51,58000,1
F,92,41000,1
F,56,108000,1
F,59,81000,1
M,67,113000,1
F,33,40000,1
M,33,37000,1
M,52,34000,1
F,27,36000,1
M,24,60000,1
F,19,41000,1
F,53,66000,1
M,32,68000,1
F,57,75000,1
M,64,80000,1
F,83,51000,1
M,80,89000,1
M,50,59000,1
M,70,37000,1
F,48,41000,1
F,71,31000,1
M,78,50000,1
M,55,67000,1
F,29,43000,1
F,80,73000,1
F,73,57000,1
F,43,66000,1
M,31,38000,1
F,70,42000,1
F,84,74000,1
M,44,58000,1
F,34,37000,1
F,61,64000,1
F,84,62000,1
F,87,86000,1
F,40,53000,1
F,41,39000,1
F,53,71000,1
M,51,41000,1
M,53,50000,1
F,74,94000,1
M,27,73000,1
F,21,44000,1
M,37,72000,1
M,57,111000,1
F,65,120000,1
M,79,39000,1
F,37,52000,1
M,51,43000,1
M,40,41000,1
M,60,100000,1
F,27,62000,1
M,43,72000,1
M,53,49000,1
M,33,50000,1
M,36,60000,1
F,66,74000,1
M,85,45000,1
M,23,36000,1
F,81,36000,1
M,75,42000,1
M,59,98000,1
F,72,87000,1
F,54,86000,1
M,58,82000,1
F,52,88000,1
F,48,93000,1
F,61,105000,1
F,89,82000,1
F,72,72000,1
F,67,74000,1
M,67,64000,1
M,42,42000,1
F,81,89000,1
M,91,59000,1
F,59,74000,1
M,67,71000,1
M,74,43000,1
F,53,76000,1
M,53,80000,1
F,80,105000,1
M,53,54000,1
F,76,52000,1
M,71,50000,1
F,75,89000,1
M,51,66000,1
M,88,49000,1
M,37,97000,1
M,47,43000,1
M,57,62000,1
M,19,74000,1
M,85,79000,1
M,90,108000,1
F,57,40000,1
M,49,71000,1
M,70,42000,1
M,70,48000,1
M,35,42000,1
M,61,73000,1
M,43,36000,1
M,18,60000,1
F,52,114000,1
M,67,37000,1
M,59,48000,1
F,84,64000,1
M,57,47000,1
F,58,60000,1
M,65,34000,1
M,94,110000,1
M,39,44000,1
M,48,40000,1
M,48,31000,1
M,47,93000,1
M,24,53000,1
M,53,46000,1
M,40,91000,1
M,18,55000,1
F,67,91000,1
M,64,95000,1
M,63,51000,1
M,48,77000,1
F,50,65000,1
M,56,76000,1
M,18,54000,1
F,31,60000,1
F,41,37000,1
M,59,94000,1
M,53,55000,1
M,20,67000,1
F,75,66000,1
F,32,48000,1
M,28,38000,1
M,44,59000,1
M,48,93000,1
M,58,40000,1
F,50,84000,1
M,56,76000,1
M,23,37000,1
M,46,56000,1
F,65,84000,1
F,87,61000,1
M,47,75000,1
F,65,73000,1
M,53,56000,1
F,57,115000,1
F,93,38000,1
F,58,92000,1
M,70,92000,1
F,81,69000,1
M,63,117000,1
M,32,31000,1
F,66,88000,1
M,27,31000,1
F,22,53000,1
M,53,50000,1
F,45,48000,1
M,32,45000,1
M,24,56000,1
M,59,60000,1
M,42,50000,1
M,59,40000,1
M,29,45000,1
M,44,54000,1
F,59,55000,1
M,75,110000,1
M,43,47000,1
M,34,50000,1
M,60,83000,1
M,69,54000,1
M,54,55000,1
F,60,86000,1
M,33,74000,1
F,52,58000,1
M,74,89000,1
M,55,62000,1
M,59,32000,1
M,58,76000,1
F,66,46000,1
M,29,38000,1
M,45,53000,1
M,49,51000,1
M,58,110000,1
F,44,47000,1
F,67,95000,1
M,58,89000,1
F,73,60000,1
M,55,54000,1
F,66,95000,1
F,75,31000,1
M,44,37000,1
M,58,39000,1
F,73,65000,1
M,26,66000,1
M,54,53000,1
F,60,64000,1
F,28,66000,1
F,72,115000,1
M,53,67000,1
F,79,96000,1
M,67,71000,1
M,54,60000,1
F,64,66000,1
F,94,84000,1
F,59,52000,1
F,83,99000,1
F,59,52000,1
F,78,55000,1
F,67,60000,1
F,54,50000,1
M,49,32000,1
M,48,36000,1
M,31,67000,1
M,66,50000,1
M,56,47000,1
M,56,70000,1
M,31,32000,1
M,39,55000,1
M,55,55000,1
F,55,57000,1
F,64,95000,1
F,62,91000,1
F,45,53000,1
F,64,70000,1
M,72,50000,1
M,72,71000,1
F,50,111000,1
F,64,63000,1
M,45,48000,1
F,38,36000,1
M,41,85000,1
M,59,48000,1
M,32,37000,1
M,76,64000,1
M,56,80000,1
F,28,43000,1
M,67,98000,1
F,71,103000,1
M,36,31000,1
F,72,55000,1
M,76,53000,1
M,91,58000,1
F,37,53000,1
M,50,81000,1
M,25,52000,1
F,62,58000,1
F,65,119000,1
M,69,73000,1
F,37,79000,1
M,56,32000,1
M,56,73000,1
F,79,64000,1
F,100,71000,1
M,40,72000,1
F,85,89000,1
F,51,49000,1
M,24,64000,1
F,60,84000,1
M,66,31000,1
M,33,74000,1
F,63,103000,1
M,57,52000,1
M,86,97000,1
M,37,74000,1
M,38,56000,1
M,49,43000,1
F,36,38000,1
M,28,53000,1
M,62,37000,1
M,63,50000,1
M,57,34000,1
M,63,56000,1
M,30,32000,1
F,49,32000,1
M,48,93000,1
M,84,57000,1
M,33,30000,1
F,67,71000,1
M,36,70000,1
F,46,82000,1
M,73,32000,1
F,48,82000,1
M,43,79000,1
M,41,31000,1
M,51,53000,1
M,41,59000,1
M,43,52000,1
M,67,79000,1
M,61,52000,1
M,84,86000,1
F,36,50000,1
F,74,101000,1
M,47,50000,1
M,39,52000,1
M,23,75000,1
M,36,56000,1
F,49,61000,1
F,52,99000,1
M,66,52000,1
M,38,31000,1
M,34,65000,1
M,23,40000,1
F,44,55000,1
M,65,62000,1
F,71,77000,1
M,81,50000,1
M,70,59000,1
F,35,55000,1
F,46,63000,1
M,49,82000,1
M,53,96000,1
F,26,30000,1
M,30,56000,1
M,26,66000,1
M,51,73000,1
M,26,63000,1
F,68,79000,1
M,39,56000,1
F,70,64000,1
M,37,56000,1
M,22,35000,1
M,21,68000,1
M,21,39000,1
F,53,69000,1
M,54,41000,1
F,49,60000,1
M,46,51000,1
M,52,37000,1
F,33,74000,1
M,55,111000,1
M,34,47000,1
F,98,65000,1
M,57,88000,1
M,19,34000,1
M,60,32000,1
M,62,44000,1
M,53,69000,1
M,74,71000,1
M,50,63000,1
F,49,112000,1
F,95,65000,1
M,51,78000,1
F,53,90000,1
M,78,44000,1
M,39,51000,1
M,73,112000,1
M,55,73000,1
M,56,39000,1
M,34,46000,1
M,54,71000,1
F,86,116000,1
M,77,57000,1
F,37,72000,1
M,33,41000,1
F,64,72000,1
F,41,55000,1
M,69,99000,1
M,54,63000,1
M,70,98000,1
F,88,54000,1
M,31,68000,1
F,63,55000,1
F,45,70000,1
M,34,40000,1
F,87,58000,1
F,46,34000,1
F,71,98000,1
M,85,75000,1
M,34,36000,1
M,45,40000,1
M,32,30000,1
M,58,75000,1
F,73,60000,1
M,55,66000,1
F,51,51000,1
M,66,44000,1
F,62,81000,1
M,27,58000,1
M,51,95000,1
M,58,77000,1
F,45,54000,1
M,39,57000,1
F,65,87000,1
F,33,48000,1
M,75,54000,1
M,76,35000,1
F,52,34000,1
M,43,63000,1
F,73,74000,1
F,81,97000,1
M,37,70000,1
M,67,43000,1
F,89,32000,1
F,38,39000,1
F,82,76000,1
F,52,86000,1
F,60,55000,1
F,46,80000,1
M,50,53000,1
F,53,68000,1
M,61,43000,1
F,82,103000,1
M,46,31000,1
M,52,105000,1
M,40,47000,1
M,51,81000,1
M,71,38000,1
M,84,67000,1
M,81,96000,1
F,89,109000,1
M,87,87000,1
M,47,65000,1
M,86,36000,1
M,76,54000,1
M,44,74000,1
M,73,63000,1
M,51,48000,1
M,27,69000,1
M,93,90000,1
F,55,81000,1
M,60,69000,1
F,63,99000,1
M,22,48000,1
F,66,64000,1
M,23,53000,1
M,52,47000,1
F,31,69000,1
M,72,40000,1
F,47,97000,1
M,74,89000,1
F,57,56000,1
M,42,64000,1
M,42,74000,1
M,62,66000,1
F,70,77000,1
M,38,73000,1
M,61,66000,1
F,25,71000,1
M,55,48000,1
M,42,69000,1
F,40,67000,1
F,50,82000,1
M,72,61000,1
M,70,75000,1
F,56,116000,1
M,81,117000,1
M,54,42000,1
F,66,32000,1
F,23,46000,1
M,23,51000,1
M,70,54000,1
M,33,59000,1
F,60,54000,1
F,32,40000,1
F,95,55000,1
F,46,71000,1
M,41,71000,1
F,24,54000,1
F,55,46000,1
F,71,75000,1
M,71,47000,1
M,94,33000,1
M,71,72000,1
M,71,41000,1
M,57,74000,1
M,59,39000,1
F,69,116000,1
M,50,82000,1
F,83,93000,1
F,56,92000,1
M,46,57000,1
M,51,53000,1
M,44,65000,1
F,36,79000,1
M,67,35000,1
F,51,118000,1
F,40,36000,1
M,61,33000,1
F,39,85000,1
M,59,88000,1
M,49,70000,1
F,36,53000,1
F,55,81000,1
M,47,37000,1
F,89,78000,1
F,70,119000,1
F,28,71000,1
M,44,77000,1
M,56,47000,1
M,19,31000,1
F,44,62000,1
F,71,32000,1
M,41,60000,1
F,53,50000,1
M,45,49000,1
M,41,55000,1
M,64,100000,1
M,43,30000,1
M,63,61000,1
F,86,115000,1
F,61,74000,1
M,40,38000,1
F,84,31000,1
F,60,30000,1
F,73,76000,1
F,69,58000,1
M,42,75000,1
F,50,118000,1
M,48,44000,1
M,45,33000,1
F,35,39000,1
M,30,47000,1
M,61,66000,1
F,88,53000,1
F,84,61000,1
F,59,58000,1
F,60,69000,1
M,75,86000,1
F,63,64000,1
F,70,75000,1
F,53,64000,1
F,29,62000,1
M,67,41000,1
M,52,98000,1
F,39,65000,1
M,71,99000,1
M,43,59000,1
M,38,69000,1
M,69,88000,1
M,44,32000,1
M,82,37000,1
M,20,50000,1
M,23,42000,1
M,57,80000,1
M,36,54000,1
M,45,73000,1
M,51,54000,1
F,60,112000,1
M,80,116000,1
M,54,35000,1
F,57,38000,1
M,71,51000,1
M,64,76000,1
M,49,106000,1
M,61,56000,1
M,26,46000,1
M,21,72000,1
F,54,38000,1
M,33,60000,1
M,53,64000,1
M,69,95000,1
M,83,43000,1
M,32,64000,1
M,31,45000,1
F,47,61000,1
F,60,43000,1
F,72,77000,1
F,87,76000,1
M,25,72000,1
M,25,59000,1
M,69,47000,1
F,53,74000,1
F,58,54000,1
M,75,97000,1
M,49,64000,1
M,70,107000,1
M,37,42000,1
M,27,65000,1
M,60,77000,1
M,57,56000,1
M,51,86000,1
F,53,98000,1
M,51,58000,1
M,73,73000,1
M,59,73000,1
F,39,44000,1
M,19,74000,1
M,40,71000,1
M,22,33000,1
M,65,34000,1
M,58,54000,1
F,36,61000,1
F,44,57000,1
F,44,87000,1
M,23,54000,1
F,74,64000,1
F,33,53000,1
M,37,98000,1
M,51,49000,1
F,46,44000,1
M,53,66000,1
M,62,84000,1
M,43,35000,1
M,28,54000,1
F,59,95000,1
F,80,81000,1
M,32,55000,1
F,89,110000,1
M,24,47000,1
M,75,81000,1
F,56,107000,1
F,50,80000,1
M,22,32000,1
F,59,99000,1
M,42,55000,1
F,33,74000,1
M,66,101000,1
M,25,73000,1
M,49,55000,1
F,60,76000,1
F,48,49000,1
F,75,59000,1
M,50,73000,1
F,66,67000,1
M,48,93000,1
F,81,87000,1
F,80,98000,1
M,55,85000,1
F,55,90000,1
M,33,42000,1
M,65,36000,1
M,71,36000,1
F,42,66000,1
M,80,89000,1
M,49,72000,1
F,38,39000,1
M,77,46000,1
M,57,82000,1
M,32,42000,1
M,33,63000,1
M,72,33000,1
M,51,51000,1
F,68,68000,1
M,58,63000,1
F,60,81000,1
M,28,73000,1
M,55,42000,1
M,72,54000,1
F,47,54000,1
F,87,77000,1
F,50,50000,1
F,73,37000,1
M,43,34000,1
M,33,56000,1
F,48,57000,1
M,21,54000,1
F,64,91000,1
M,38,55000,1
M,70,47000,1
M,42,34000,1
F,20,45000,1
M,46,48000,1
F,55,109000,1
M,23,65000,1
M,43,39000,1
M,44,74000,1
M,66,37000,1
F,63,91000,1
F,57,64000,1
F,22,55000,1
F,60,74000,1
F,79,93000,1
F,77,92000,1
